"p_eurefvote","p_gross_household","p_sexuality","age","al_scaleW14","lr_scaleW14","antiIntellectual","immigSelf","euPriorityBalance","ukCitizen","euCitizen","likeFarage","likeJohnson","likeCorbyn","likeMay","immig_att","eth_wBrit","eth_other","relig_coe","relig_other"
0,11,"Heterosexual",49,7,2.5,4,0,2,1,0,0,0,0,5,5,1,0,0,1
1,3,"Heterosexual",74,10,0,4,3,5,1,0,9,7,10,8,8,1,0,0,1
1,11,"Heterosexual",59,9,0,5,2,9,1,0,0,0,5,0,6,1,0,1,0
1,10,"Heterosexual",57,6,5.5,4,0,7,1,0,6,4,0,0,9,1,0,1,0
0,11,"Heterosexual",50,5,NA,3,6,2,1,0,0,0,6,3,4,1,0,1,0
1,7,"Heterosexual",48,8,2,5,0,10,1,0,5,7,6,7,5,1,0,0,1
1,12,"Heterosexual",44,7,8,2,4,5,1,0,3,6,1,5,5,1,0,0,1
1,5,"Heterosexual",61,9.5,2,3,4,5,1,0,6,4,0,0,6,1,0,0,1
1,7,"Homosexual",39,5.5,5.5,4,2,9,1,0,8,6,0,6,8,1,0,0,1
0,11,"Heterosexual",65,5.5,6,3,6,0,1,0,0,0,0,3,2,1,0,1,0
1,9,"Heterosexual",44,7,3.5,1,2,4,1,0,1,7,1,3,5,1,0,1,0
1,3,"Heterosexual",65,8,4.5,4,2,5,1,0,7,7,0,8,6,1,0,0,1
1,11,"Heterosexual",66,7.5,3,4,0,5,1,0,8,9,0,0,9,1,0,0,1
0,10,"Heterosexual",25,3.5,1.5,4,7,1,1,1,1,2,8,4,2,NA,0,1,0
0,8,"Heterosexual",66,9,5.5,3,1,5,1,0,0,0,0,7,6,1,0,0,1
0,13,"Heterosexual",53,3.5,3.5,2,8,1,1,1,2,1,0,10,8,1,0,1,0
0,14,"Heterosexual",42,3.5,1,1,5,1,1,0,0,1,2,0,0,1,0,1,0
1,5,"Heterosexual",48,7.5,1.5,4,1,8,1,0,7,7,9,0,10,1,0,1,0
1,12,"Homosexual",68,6,4.5,4,0,8,1,0,10,7,0,0,9,1,0,0,1
1,13,"Heterosexual",74,7.5,8,3,0,10,1,0,9,5,0,4,10,1,0,1,0
0,10,"Heterosexual",45,10,0,3,0,7,1,0,0,1,6,2,10,1,0,1,0
1,5,"Heterosexual",37,7.5,3,5,2,7,1,0,10,10,0,5,2,1,0,1,0
1,2,"Bisexual",47,4,8,3,5,5,1,0,5,1,1,5,0,1,0,0,1
0,5,"Heterosexual",53,3,0,2,10,0,1,0,0,0,0,0,0,1,0,1,0
1,9,"Heterosexual",38,7.5,3,5,0,5,1,0,10,10,0,0,12,1,0,1,0
1,13,"Heterosexual",41,8.5,3.5,3,1,9,1,0,5,NA,5,2,8,1,0,1,0
1,3,"Heterosexual",62,7,5,4,4,5,1,0,8,5,0,5,7,1,0,0,1
0,4,"Bisexual",36,2.5,2.5,1,5,2,1,0,0,0,6,2,2,1,0,1,0
1,1,"Homosexual",53,10,0,3,0,8,1,0,7,6,10,2,12,1,0,0,1
1,11,"Heterosexual",59,8.5,0.5,2,6,0,1,0,0,0,9,0,3,1,0,1,0
0,4,"Heterosexual",64,3,1,2,7,0,1,0,0,0,10,0,0,1,0,1,0
0,10,"Heterosexual",72,3.5,3,2,7,1,1,0,7,5,7,4,2,1,0,0,1
0,5,"Heterosexual",74,7.5,2.5,4,6,2,1,0,1,1,3,1,4,1,0,0,1
1,14,"Heterosexual",44,7.5,10,3,3,5,1,0,6,9,0,6,2,1,0,0,1
1,7,"Heterosexual",75,9,3,3,2,10,1,0,9,7,0,4,8,1,0,0,1
0,3,"Heterosexual",62,3,4,2,5,5,1,0,2,2,1,6,2,1,0,1,0
0,13,"Heterosexual",33,5.5,2,2,6,0,1,0,3,6,5,4,1,1,0,1,0
1,13,"Heterosexual",35,9,2.5,4,5,5,1,0,0,4,7,5,4,0,1,0,1
0,7,"Heterosexual",51,7,2,3,2,5,1,0,7,7,0,8,6,1,0,0,1
0,10,"Heterosexual",44,5.5,2,4,5,2,1,1,0,3,6,2,1,1,0,1,0
1,2,"Heterosexual",81,9.5,1,4,0,10,1,0,2,2,3,5,12,1,0,0,1
1,8,"Heterosexual",51,6,1,3,0,9,1,0,7,9,5,0,5,1,0,0,1
0,7,"Heterosexual",57,4,0,3,8,0,1,1,0,0,4,0,0,1,0,0,1
1,6,"Heterosexual",45,8.5,5,4,0,10,1,0,10,5,6,5,11,1,0,1,0
0,3,"Bisexual",72,4,2,2,6,3,1,0,3,0,NA,4,4,1,0,1,0
0,13,"Heterosexual",47,10,7,4,6,2,1,0,1,6,0,7,5,1,0,0,1
1,8,"Heterosexual",54,8,3,4,0,5,1,0,10,5,0,7,9,1,0,1,0
0,3,"Heterosexual",76,6.5,0.5,5,4,0,1,0,0,0,7,2,6,1,0,0,1
1,5,"Heterosexual",49,7,3,3,3,5,1,0,2,2,2,3,6,1,0,1,0
0,2,"Heterosexual",69,3,2,1,6,0,1,0,0,0,7,0,0,1,0,1,0
0,8,"Heterosexual",48,6,3,3,5,3,1,0,4,5,7,4,3,1,0,0,1
1,5,"Heterosexual",38,5,5,3,0,10,1,0,0,0,0,0,7,1,0,1,0
1,4,"Heterosexual",78,9,3,5,2,6,1,0,8,5,0,3,8,1,0,0,1
1,2,"Heterosexual",49,6,4,3,1,8,1,0,10,5,0,3,8,1,0,0,1
1,11,"Heterosexual",74,7.5,5,4,4,2,1,0,7,4,0,8,4,1,0,0,1
1,2,"Other",28,6,2,3,5,5,1,0,0,0,1,0,4,1,0,1,0
0,7,"Heterosexual",53,7.5,3,4,1,5,1,0,2,6,5,5,6,0,1,1,0
0,8,"Heterosexual",45,4,4,3,5,3,1,0,0,0,1,0,3,1,0,1,0
0,6,"Heterosexual",71,7,3.5,3,6,0,1,0,0,0,7,6,0,1,0,0,1
1,2,"Heterosexual",45,7.5,2.5,3,10,10,1,0,5,5,10,5,0,1,0,1,0
0,7,"Heterosexual",64,8.5,0.5,4,4,3,1,0,0,0,7,0,6,1,0,1,0
1,4,"Heterosexual",65,9,2,4,2,6,1,0,7,5,3,8,9,1,0,NA,1
1,9,"Prefer not to say",59,4.5,3.5,4,5,7,1,0,5,5,0,5,6,1,0,0,1
0,12,"Heterosexual",65,9,7,3,0,10,1,0,0,0,0,5,7,1,0,0,1
0,10,"Bisexual",38,2.5,3.5,1,7,2,1,1,0,0,0,0,2,0,1,1,0
0,7,"Heterosexual",59,4.5,2.5,1,7,0,1,0,0,0,1,0,0,1,0,1,0
0,13,"Heterosexual",48,1,0,1,5,0,1,0,0,0,3,1,0,1,0,1,0
0,8,"Homosexual",29,3,3.5,2,6,0,1,0,0,0,0,0,2,1,0,1,0
0,5,"Heterosexual",61,2,1.5,2,8,0,1,0,0,0,6,2,2,1,0,1,0
0,9,"Heterosexual",24,3,2.5,2,7,3,1,0,0,0,8,1,2,1,0,1,0
1,6,"Heterosexual",72,7,3.5,4,1,7,1,0,7,5,0,8,9,1,0,0,1
1,8,"Heterosexual",48,6.5,0.5,2,5,2,1,0,0,0,7,0,4,1,0,1,0
1,5,"Heterosexual",66,7,4,4,0,9,1,0,9,6,0,6,12,1,0,0,1
1,2,"Heterosexual",60,7.5,0.5,4,0,10,1,0,0,7,0,5,8,1,0,0,1
0,14,"Heterosexual",39,7,6.5,3,7,7,1,0,1,3,1,4,4,1,0,1,0
0,3,"Heterosexual",22,6.5,2,4,5,1,1,0,0,0,0,0,5,0,1,0,1
0,11,"Heterosexual",31,9.5,6.5,3,8,0,0,1,4,6,8,0,0,0,1,1,0
1,6,"Heterosexual",79,7.5,5,3,0,9,1,0,0,0,0,10,6,1,0,0,1
0,3,"Heterosexual",62,3,3,3,7,2,NA,0,0,1,4,1,5,1,0,1,0
0,3,"Heterosexual",59,4.5,1.5,3,5,2,1,0,0,0,5,1,6,1,0,0,1
1,3,"Heterosexual",82,9.5,1,4,4,8,1,0,1,2,0,7,6,1,0,0,1
1,3,"Heterosexual",70,8,2,5,1,8,1,0,8,3,7,0,10,1,0,0,1
0,6,"Heterosexual",59,6.5,3,2,3,5,1,0,0,1,0,5,8,1,0,0,1
0,8,"Heterosexual",62,5,0.5,3,7,8,1,0,0,0,9,1,0,1,0,NA,1
1,1,"Bisexual",58,8.5,0.5,5,0,10,1,0,10,0,0,0,12,1,0,0,1
1,9,"Heterosexual",33,6.5,5,3,6,5,1,0,1,3,0,4,4,1,0,1,0
0,6,"Heterosexual",67,6.5,0.5,2,10,0,1,0,0,1,1,2,0,1,0,1,0
1,6,"Heterosexual",44,7,6.5,2,2,5,1,0,8,7,0,3,11,1,0,0,1
0,3,"Heterosexual",63,7,3.5,4,1,10,1,0,8,4,1,5,9,1,0,0,1
0,3,"Bisexual",52,0,1.5,1,10,0,1,NA,0,1,5,2,0,1,0,1,0
0,5,"Heterosexual",44,5.5,0,4,5,2,1,0,3,4,10,0,3,1,0,1,0
1,5,"Heterosexual",61,7.5,2,3,3,5,1,0,0,0,6,6,4,1,0,1,0
1,7,"Heterosexual",52,6,0.5,2,5,0,1,0,NA,10,8,7,0,1,0,1,0
1,4,"Heterosexual",40,4.5,0,3,5,1,1,0,0,0,8,0,3,1,0,1,0
0,5,"Heterosexual",73,4.5,2,2,8,1,1,0,0,0,7,2,0,1,0,1,0
0,12,"Heterosexual",58,6,1.5,4,5,0,1,0,0,1,0,0,3,1,0,1,0
0,11,"Heterosexual",42,6.5,6,4,5,0,1,0,0,5,6,5,0,1,0,1,0
0,5,"Heterosexual",26,8,3.5,4,3,8,1,0,2,4,5,5,7,1,0,1,0
0,13,"Heterosexual",59,7,5,2,4,3,1,0,3,5,3,8,6,1,0,0,1
0,9,"Heterosexual",47,7.5,5,3,3,3,1,0,3,5,7,7,2,1,0,1,0
0,13,"Heterosexual",41,8,1.5,2,2,4,1,0,0,6,6,0,6,1,0,0,1
1,3,"Heterosexual",42,8,3,5,3,8,1,0,7,1,0,9,6,1,0,1,0
1,11,"Heterosexual",51,5.5,1.5,2,0,2,1,0,0,0,3,3,12,1,0,1,0
1,8,"Heterosexual",45,9,2.5,4,0,10,1,0,8,7,1,5,12,1,0,0,1
1,3,"Heterosexual",63,9.5,5.5,3,1,9,1,0,1,9,0,8,6,1,0,0,1
0,12,"Heterosexual",31,2.5,1.5,1,7,0,1,0,0,0,5,0,0,1,0,0,1
0,6,"Heterosexual",72,5.5,5.5,1,0,0,1,0,0,0,0,0,9,1,0,1,0
1,5,"Heterosexual",73,5.5,4.5,4,2,7,1,0,5,6,0,8,4,1,0,0,1
1,3,"Heterosexual",55,8.5,0.5,5,2,10,1,0,4,4,4,5,8,1,0,0,1
0,4,"Heterosexual",70,6.5,2,5,10,0,1,0,0,0,6,0,0,1,0,0,1
1,6,"Heterosexual",68,7.5,2.5,2,5,9,1,0,6,4,0,4,2,1,0,0,1
0,14,"Heterosexual",57,5,6.5,4,5,3,1,0,0,0,4,0,3,1,0,1,0
0,10,NA,37,4,3.5,1,6,1,1,0,0,0,8,1,2,1,0,1,0
0,6,"Heterosexual",65,4,0,NA,7,0,1,0,0,0,8,0,2,1,0,1,0
1,6,"Heterosexual",61,9,2.5,5,0,10,1,0,10,5,0,0,12,1,0,0,1
1,11,"Heterosexual",47,9,6,5,0,10,1,0,0,3,0,3,12,1,0,0,1
0,13,"Heterosexual",28,5,7,2,5,2,1,0,0,3,3,0,2,1,0,1,0
1,9,"Bisexual",44,9,4,2,3,5,1,0,2,0,2,3,4,1,0,NA,1
0,10,"Heterosexual",59,6,0.5,2,6,0,1,0,0,0,3,1,6,1,0,1,0
0,3,"Heterosexual",70,8,2,4,4,1,1,0,0,0,0,0,0,1,0,0,1
1,2,"Heterosexual",72,10,6,4,0,10,1,0,9,5,1,0,7,1,0,0,1
1,4,"Heterosexual",43,5.5,4.5,4,0,10,1,0,9,10,9,2,3,1,0,1,0
1,7,"Heterosexual",64,6.5,3.5,3,7,2,1,0,8,5,0,6,6,1,0,0,1
0,5,"Heterosexual",44,3.5,1.5,1,2,0,1,0,0,0,6,1,9,1,0,1,0
1,9,"Heterosexual",38,9.5,5.5,2,0,5,1,0,3,2,7,5,7,1,0,0,1
0,3,"Prefer not to say",47,2.5,4,3,8,0,1,0,0,0,7,0,0,0,1,0,1
1,8,"Heterosexual",69,8.5,1.5,5,3,5,1,0,10,9,0,10,3,1,0,0,1
0,6,"Heterosexual",49,7.5,5.5,3,5,8,1,0,0,0,1,3,2,1,0,1,0
1,7,"Heterosexual",55,7,5,5,0,9,1,0,0,0,0,9,12,1,0,0,1
0,13,"Heterosexual",41,5.5,5,1,6,3,1,0,1,4,3,5,0,1,0,0,1
1,3,"Heterosexual",62,10,0.5,5,0,9,1,0,8,10,0,7,10,1,0,0,1
1,9,"Heterosexual",26,3.5,2,2,5,2,1,0,0,5,8,2,4,1,0,1,0
1,2,"Heterosexual",65,7.5,3.5,4,0,9,1,0,8,5,0,8,10,1,0,0,1
1,7,"Heterosexual",67,7.5,6.5,4,3,9,1,0,10,8,2,10,7,1,0,0,1
0,13,"Heterosexual",57,8,7.5,3,2,3,1,0,NA,5,1,6,5,1,0,0,1
0,3,"Heterosexual",77,4,4,2,5,3,1,0,0,0,5,6,5,1,0,0,1
1,4,"Heterosexual",61,5.5,3.5,4,3,10,1,NA,5,10,1,10,3,1,0,1,0
1,9,"Heterosexual",47,8.5,2.5,3,6,7,1,1,8,8,2,5,8,1,0,1,0
0,4,"Heterosexual",59,6.5,2.5,4,7,1,1,0,0,4,4,7,2,1,0,1,0
1,13,"Heterosexual",76,10,4.5,2,3,8,1,0,10,7,0,7,9,1,0,0,NA
0,8,"Heterosexual",69,6,3.5,1,4,1,1,0,0,0,2,3,7,1,0,0,1
0,10,"Heterosexual",61,2.5,1,2,5,1,1,0,0,1,5,1,1,1,0,1,0
0,1,"Heterosexual",53,8.5,3.5,3,3,5,1,1,2,2,0,5,6,1,0,0,1
0,14,"Heterosexual",47,7.5,5.5,3,0,3,1,0,6,8,0,8,8,1,0,1,0
1,12,"Bisexual",69,8,7,2,2,8,1,0,8,9,0,9,8,1,0,0,1
0,13,"Bisexual",36,7.5,3.5,3,6,0,1,0,5,5,5,5,2,0,1,0,1
1,14,"Bisexual",46,6,4.5,3,4,8,1,0,5,6,0,7,6,1,0,1,0
1,11,"Heterosexual",45,2.5,5.5,3,4,2,1,0,0,2,0,3,7,1,0,1,0
1,6,"Heterosexual",59,2.5,1.5,2,8,3,1,1,1,1,2,0,2,1,0,1,0
0,14,"Heterosexual",49,4,4,2,8,5,0,1,0,0,0,4,3,0,1,0,1
0,3,"Bisexual",24,7.5,4,3,5,2,1,0,2,5,8,3,2,1,0,0,1
1,7,"Heterosexual",55,6.5,1,3,2,1,1,0,0,2,0,5,5,1,0,0,1
0,9,"Heterosexual",57,4,1.5,3,5,3,1,0,0,0,10,0,4,1,0,1,0
1,5,"Heterosexual",75,6.5,4.5,5,5,5,1,0,9,8,0,3,3,1,0,0,1
0,9,"Heterosexual",31,6.5,0,1,7,0,1,0,0,0,2,0,0,1,0,1,0
1,13,"Heterosexual",51,5.5,3,3,4,2,1,0,5,6,0,7,4,1,0,1,0
0,3,"Heterosexual",70,8.5,1,4,5,3,1,0,0,1,1,1,2,1,0,0,1
0,8,NA,36,6.5,0.5,5,4,3,1,0,0,0,4,0,4,1,0,1,0
0,11,"Heterosexual",46,8.5,4,1,2,3,1,0,0,5,0,3,5,1,0,1,0
0,5,"Heterosexual",82,9.5,2,4,4,0,1,0,0,0,7,0,2,1,0,0,1
1,8,"Heterosexual",64,6.5,7,3,5,1,1,0,0,4,0,7,4,1,0,0,1
1,11,"Heterosexual",58,7,2,4,0,8,1,0,10,5,0,5,9,1,0,1,0
0,12,"Heterosexual",58,6,3,1,5,0,1,0,0,0,5,0,5,1,0,1,0
0,2,"Heterosexual",63,4,4.5,1,10,0,1,0,0,0,2,5,0,1,0,1,0
1,7,"Bisexual",59,9.5,2.5,5,2,5,1,0,8,8,0,1,8,1,0,0,1
0,12,"Heterosexual",40,4,0.5,1,6,0,1,0,0,0,NA,0,3,1,0,1,0
0,3,"Heterosexual",67,8,6.5,4,7,1,1,0,0,0,0,5,1,1,0,0,1
0,11,"Heterosexual",48,6.5,2.5,3,5,1,1,0,0,0,1,7,2,1,0,1,0
1,5,"Heterosexual",67,4.5,3.5,3,6,3,1,0,5,7,0,8,5,1,0,0,1
0,8,"Heterosexual",63,6,0,3,6,2,1,0,0,0,3,0,3,1,0,1,0
1,8,"Heterosexual",66,7,3.5,4,2,2,1,0,5,6,1,8,5,1,0,1,0
0,4,"Heterosexual",60,8,7,3,0,0,1,0,0,0,0,3,5,1,0,0,1
1,10,"Heterosexual",68,7,5,4,3,8,1,0,8,3,0,7,9,1,0,0,1
0,13,"Homosexual",36,6,7.5,3,NA,3,1,0,0,0,6,6,4,1,0,1,0
1,7,"Heterosexual",39,10,8.5,3,2,10,1,0,10,7,0,4,10,1,0,0,1
1,6,"Heterosexual",43,6,2.5,4,0,7,1,0,1,5,1,1,9,1,0,0,1
1,5,"Heterosexual",77,7.5,1,5,5,5,1,0,10,4,0,0,8,1,0,0,1
1,5,"Heterosexual",73,8,2.5,4,0,10,1,0,10,8,0,0,12,1,0,1,0
0,12,"Homosexual",56,3.5,6.5,3,5,0,1,0,0,0,0,0,5,1,0,1,0
1,3,"Bisexual",61,7.5,1,4,0,9,1,0,7,7,6,1,12,1,0,1,0
1,8,"Heterosexual",63,4.5,5,2,6,5,1,0,1,0,1,5,2,1,0,1,0
1,7,"Heterosexual",47,9.5,3.5,3,1,5,1,0,5,6,0,8,6,1,0,0,1
1,8,"Homosexual",68,6,2,3,6,0,1,0,0,0,6,0,2,1,0,1,0
1,2,"Homosexual",53,5.5,0,3,0,10,1,0,5,8,0,10,7,1,0,0,1
0,4,"Heterosexual",68,5.5,2.5,2,7,3,1,0,0,0,7,6,0,1,0,0,1
1,5,"Heterosexual",73,7.5,3.5,2,2,2,1,0,6,3,2,7,4,1,0,0,1
0,7,"Heterosexual",75,9,1.5,3,5,6,0,1,3,0,0,10,3,0,1,0,1
0,7,"Heterosexual",25,1.5,4,1,5,2,1,0,2,7,6,5,2,1,0,1,0
1,NA,"Heterosexual",52,5.5,4.5,2,4,7,1,0,7,5,0,8,4,1,0,1,0
0,1,"Heterosexual",60,4.5,1.5,4,5,1,1,0,0,0,7,3,2,1,0,0,1
1,8,"Heterosexual",51,5,3,3,5,2,1,0,4,5,0,6,6,1,0,1,0
1,6,"Heterosexual",74,7.5,2,4,5,6,1,0,7,7,0,4,2,1,0,0,1
1,10,"Heterosexual",60,8.5,4.5,3,0,10,1,0,10,10,0,5,4,1,0,0,1
0,4,"Heterosexual",21,1,0,1,0,1,1,0,0,0,3,0,0,1,0,1,0
1,7,"Heterosexual",72,8.5,4.5,3,2,9,1,0,9,7,0,9,5,1,0,0,1
1,8,"Heterosexual",40,10,2.5,4,5,5,1,0,0,0,0,0,6,1,0,0,1
1,5,"Heterosexual",55,8,4.5,5,3,7,1,0,7,8,0,3,9,1,0,0,1
1,7,"Bisexual",72,9,3,5,4,1,1,1,4,4,1,0,5,1,0,0,1
0,4,"Heterosexual",63,9.5,3.5,4,5,0,1,0,6,7,0,10,0,1,0,0,1
1,11,"Heterosexual",63,9.5,2.5,3,1,9,1,0,0,3,0,10,7,1,0,0,1
1,12,"Homosexual",50,8,4,3,10,10,1,0,0,10,2,0,0,1,0,1,0
0,7,"Heterosexual",50,5.5,2,4,7,5,1,0,2,4,1,8,6,1,0,0,1
1,13,"Heterosexual",45,8.5,4,4,3,8,1,0,8,6,1,6,4,1,0,1,0
0,11,"Heterosexual",26,1,0.5,1,5,0,1,0,0,0,7,0,0,1,0,1,0
0,11,"Heterosexual",76,6,0,4,6,5,1,NA,0,2,6,2,2,0,1,0,1
0,5,"Heterosexual",67,5.5,4,3,5,5,1,0,0,0,0,3,4,1,0,1,0
0,9,"Heterosexual",54,7,5.5,NA,7,3,1,0,0,0,0,9,3,1,0,0,1
1,6,"Heterosexual",75,8.5,2,4,0,6,1,0,7,7,0,0,6,1,0,0,1
1,2,"Bisexual",29,8.5,3.5,2,6,5,1,0,5,6,6,5,0,1,0,1,0
0,5,"Heterosexual",63,5.5,5.5,4,3,7,1,0,0,1,0,6,7,1,0,0,1
0,5,"Heterosexual",68,4,4.5,2,4,7,1,0,3,2,0,7,4,1,0,1,0
0,3,"Heterosexual",46,3.5,0,3,5,0,1,0,0,0,6,0,2,1,0,1,0
1,6,"Heterosexual",72,10,0,4,0,10,1,0,2,10,3,6,12,1,0,1,0
0,6,"Heterosexual",70,1.5,0.5,2,6,0,1,0,0,0,5,1,0,1,0,1,0
1,3,"Heterosexual",34,10,0,2,0,10,1,0,3,6,0,8,5,1,0,1,0
1,13,"Heterosexual",36,8,5,4,0,7,1,0,7,8,0,3,10,0,1,0,1
0,10,"Heterosexual",46,1,0,3,9,0,1,0,0,0,NA,0,1,1,0,1,0
0,14,"Heterosexual",55,6.5,3.5,2,7,2,1,0,1,2,4,3,4,0,1,0,1
0,10,"Heterosexual",69,7,3.5,3,5,1,1,0,3,7,1,9,2,1,0,0,1
0,5,"Heterosexual",59,1.5,1,3,5,0,1,0,0,0,10,0,0,1,0,1,0
0,9,"Heterosexual",65,4.5,1.5,5,5,0,1,0,0,1,0,3,0,1,0,1,0
0,12,"Heterosexual",39,5.5,6,1,6,1,1,0,0,3,4,7,2,1,0,1,0
1,5,"Heterosexual",66,7.5,5,3,4,6,1,0,5,7,2,8,6,1,0,1,0
0,5,"Heterosexual",45,10,6,2,0,10,1,0,10,10,0,10,12,1,0,1,0
1,6,"Heterosexual",75,8,1.5,3,0,6,1,0,7,7,0,5,10,1,0,0,1
1,6,"Heterosexual",54,8,5.5,5,0,10,NA,0,8,9,0,0,12,1,0,1,0
1,7,"Heterosexual",55,9,0,4,0,8,1,0,7,9,5,0,7,1,0,1,0
0,6,"Heterosexual",46,0,0.5,1,7,0,1,0,0,0,7,0,0,1,0,0,1
0,1,"Heterosexual",59,2.5,0,1,5,0,1,0,0,0,0,0,2,1,0,1,0
1,2,"Heterosexual",70,4.5,4,3,2,5,1,0,10,8,3,8,7,1,0,0,1
0,13,"Heterosexual",72,2,3,1,5,1,1,0,1,2,3,4,1,1,0,0,1
1,4,"Heterosexual",68,8.5,2.5,3,7,7,1,0,7,6,6,7,8,1,0,0,1
0,12,"Heterosexual",71,4.5,6.5,2,5,6,1,0,1,2,0,5,3,1,0,0,1
1,7,"Heterosexual",55,9.5,5.5,4,3,9,1,0,6,0,0,7,11,1,0,0,1
0,3,"Heterosexual",60,6,3,3,6,8,1,0,5,4,3,8,2,1,0,0,1
1,5,"Heterosexual",27,7.5,9.5,2,4,7,1,0,6,7,0,7,7,1,0,0,1
0,3,"Heterosexual",29,5.5,0.5,4,5,5,1,0,2,2,2,2,4,1,0,1,0
1,3,"Heterosexual",65,10,0,4,0,8,1,0,0,3,0,0,6,1,0,1,0
0,8,"Heterosexual",NA,6,1.5,4,9,1,1,0,0,0,2,0,0,1,0,0,1
0,11,"Heterosexual",32,1.5,2,1,6,0,1,0,0,0,6,0,0,1,0,1,0
0,7,"Heterosexual",63,6,5,3,0,0,1,0,0,0,0,7,10,1,0,0,1
1,8,"Heterosexual",43,7.5,2.5,3,3,4,1,0,6,7,2,5,6,1,0,1,0
1,5,"Heterosexual",45,10,0.5,3,0,7,1,0,6,4,5,3,8,1,0,1,0
0,7,"Heterosexual",74,9,7.5,1,5,5,1,0,0,0,0,7,8,1,0,0,1
0,8,"Heterosexual",61,9,0.5,4,3,3,1,0,0,5,0,6,5,1,0,1,0
0,12,"Heterosexual",58,8.5,7.5,2,1,3,1,0,7,4,2,9,9,1,0,1,0
1,4,"Heterosexual",43,6.5,5,3,5,4,1,0,3,5,5,10,1,1,0,0,1
0,14,"Heterosexual",35,4.5,10,1,10,0,1,0,0,0,0,4,0,1,0,0,1
0,3,"Heterosexual",52,8.5,3.5,4,6,2,1,1,1,6,3,7,7,0,1,1,0
0,11,"Heterosexual",66,6,2,2,4,4,1,0,0,0,1,1,4,1,0,0,1
1,7,"Heterosexual",62,8,1.5,5,5,3,1,0,0,0,0,5,8,1,0,0,1
0,2,"Heterosexual",57,2,0,1,7,0,1,1,0,0,8,0,2,1,0,0,1
0,10,"Heterosexual",26,4.5,2.5,2,6,3,1,0,0,0,7,0,2,1,0,1,0
0,4,"Heterosexual",60,7,3.5,4,3,5,1,0,4,5,1,1,2,1,0,0,1
0,8,"Heterosexual",38,7,0,3,3,5,1,0,0,1,5,0,6,1,0,1,0
1,6,"Heterosexual",64,7,2.5,2,1,10,1,0,7,2,3,6,4,1,0,1,0
1,5,"Heterosexual",59,7,5,4,4,8,1,0,0,7,1,5,4,1,0,0,1
0,9,"Heterosexual",72,7,6,2,5,5,1,0,0,0,0,9,3,1,0,0,1
1,12,"Heterosexual",38,5,1.5,2,5,0,1,0,0,0,2,3,3,1,0,0,1
0,12,"Heterosexual",36,4.5,3.5,2,5,2,1,1,0,2,5,1,4,1,0,1,0
0,7,"Heterosexual",33,3.5,0.5,2,6,3,1,0,0,0,1,1,4,1,0,0,1
0,2,"Homosexual",46,9.5,0,5,5,8,0,1,4,3,0,4,3,0,1,1,0
0,4,"Heterosexual",51,5,4.5,2,5,0,1,0,0,2,3,6,2,1,0,0,1
0,13,"Heterosexual",42,3.5,3,2,6,0,1,0,0,0,1,1,0,1,0,1,0
1,5,"Heterosexual",75,9,3,5,2,9,1,0,9,5,0,5,6,1,0,1,0
1,12,"Heterosexual",48,8,3,5,4,10,1,0,0,0,0,6,6,1,0,1,0
0,12,"Heterosexual",63,6.5,2.5,3,5,2,1,0,0,0,2,1,4,1,0,0,1
1,5,"Heterosexual",35,8,2.5,3,3,5,1,0,5,10,5,5,8,1,0,1,0
1,6,"Heterosexual",51,9.5,2.5,3,0,2,1,0,5,0,1,6,10,1,0,0,1
0,9,"Heterosexual",61,9,5,3,5,0,1,0,0,0,0,0,4,1,0,1,0
1,3,"Heterosexual",65,9,6,3,4,7,1,0,8,8,0,6,6,1,0,1,0
1,11,"Heterosexual",49,8.5,1.5,2,0,10,1,0,8,10,0,4,12,1,0,1,0
1,4,"Heterosexual",73,9,0.5,3,1,5,1,0,8,0,0,4,9,1,0,1,0
1,3,"Heterosexual",67,8.5,0.5,4,0,10,1,0,2,2,0,10,9,1,0,0,1
0,13,"Heterosexual",45,5,5,3,5,5,1,0,3,5,0,5,1,1,0,0,1
1,5,"Heterosexual",82,8.5,3.5,3,0,10,1,0,5,5,0,5,12,1,0,0,1
0,7,"Heterosexual",32,6.5,3,4,5,2,1,0,0,0,0,0,0,0,1,1,0
1,8,"Bisexual",81,9.5,3.5,3,0,5,1,0,5,2,0,5,9,1,0,1,0
0,12,"Heterosexual",55,5,2.5,2,8,0,1,0,2,1,7,4,2,1,0,0,1
0,4,"Bisexual",66,5.5,1.5,2,5,2,1,0,0,0,4,3,3,1,0,1,0
1,6,"Heterosexual",65,8,2,3,0,10,1,0,0,0,0,0,6,1,0,1,0
1,6,"Heterosexual",78,7.5,2.5,3,5,7,1,0,5,0,0,5,0,1,0,0,1
0,12,"Heterosexual",61,7.5,3,3,5,5,1,0,5,5,5,0,6,1,0,1,0
0,3,"Heterosexual",21,3,3,3,7,2,1,0,0,2,5,3,2,1,0,1,0
1,10,"Heterosexual",32,7.5,6,3,7,0,1,0,1,6,6,6,2,0,1,0,1
0,9,"Heterosexual",46,5.5,5,3,7,0,1,1,0,0,5,0,0,1,0,0,1
1,3,"Heterosexual",62,5.5,1,2,3,10,1,0,0,0,0,0,8,1,0,0,1
1,4,"Heterosexual",60,7.5,2.5,5,0,10,1,0,10,10,0,0,10,1,0,0,1
0,7,"Heterosexual",45,NA,4.5,2,5,2,1,0,0,2,7,0,4,1,0,1,0
